发布了头条文章：《《灵魂的救赎》：聚焦汶川地震，解读失独家庭》  O《灵魂的救赎》：聚焦汶川地震，解读失独家庭 ​,90,重庆
翻看以前的朗读者纪念汶川地震10周年又又又看的泪眼婆娑上次回家收拾初高中旧物发现给初中汶川地震的捐款    泛黄泛旧的纸张是十年岁月的痕迹 ​,89,其他
汶川地震大爷。战士。跪,89,重庆
<灵魂的救赎>第一次面对面见到明星，黄小蕾老师一直都是一个演技派演员。这部电影的泪点集中在1、08年的汶川地震作为背景，天灾给人带来心灵的伤害。2、揭露现在社会父母对孩子的缺少关爱。值得大家去电影院观看 2重庆 · 南坪镇 ​,89,重庆
电影@灵魂的救赎 主演@黄小蕾 来到重庆和观众见面，这部以汶川地震为切入点的影片充满着泪点和温暖！黄小蕾说她和影片男主@演员王迅 作为重庆人，自己和家人都算是事件参与者，所以拍摄时多少会有感同身受！拍完这部戏后黄小蕾休息了很久陪伴家人，陪伴不仅是待在一起，更是用心在一起！这也是影片想要传递给观众的意义 L955向快乐出发的秒拍视频 收起全文d,89,重庆
我免费围观了 @Ponyyoung 的回答，问题价值 32.88 元，快来一起免费围观~ O微博问答 ​,89,北京
【68岁“映秀好人”杨云青病逝：地震时曾9天9夜救了12人，却没救回自己的妻子】1月4日傍晚，“映秀好人”杨云青突发疾病过世，享年68岁。2008年5月12日汶川地震时，他曾在9天9夜时间里救出12个村民，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。” @中青网新闻中心 L中青网新闻中心的秒拍视频 收起全文d,89,重庆
//@阿摆_高举边杰与天阿的大旗://@切开是墨色更棒星人:就看下谁的操作更骚吧//@阿和D阿和://@三岁的木吉蜜柑://@唐斩俗叔://@阡陌_奇异果味的几维鸟 :美国小动作一向很多，汶川地震那会美国gps改变编码导致信号中断使得一架解放军参与救援的直升机坠毁全机组牺牲的事还记着呢，所以后来我国痛定思痛搞,89,重庆
【#映秀好人杨云青病逝# 汶川地震时他救出12人却没能救出妻子】1月4日傍晚，“映秀好人”杨云青在映秀镇的家中突发脑梗逝世，享年68岁。2008年5•12汶川地震时，他曾在9天9夜时间里救出12人，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。” （中国青年网）L中青网新闻中心的秒拍视频 收起全文d,89,重庆
【120秒影像憾别映秀好人杨云青：汶川地震救12人，10亲属遇难】1月4日，四川汶川，#“映秀好人”杨云青不幸病逝#。汶川地震时，他9天9夜救出了12人，然而自家却有10人遇难，包括他深爱的妻子。他曾想过自杀，但朋友鼓励他：活下来就要好好活。他重组了家庭，生前想去看海。@一手Video L一手video的秒拍视频 收起全文d,89,重庆
【68岁“映秀好人”杨云青病逝，地震时曾9天9夜救了12人，却没救回自己的妻子】1月4日傍晚，“映秀好人”杨云青突发疾病过世，享年68岁。2008年5月12日汶川地震时，他曾在9天9夜时间里救出12个村民，却没能救回自己的妻子，这让他一直很自责。#映秀好人杨云青病逝# L一手video的秒拍视频 ​,89,北京
【映秀好人68岁杨云青病逝，地震曾9天9夜救12人，却没救回妻子】1月4日傍晚，“映秀好人”杨云青突发疾病过世，享年68岁。2008年5月12日，汶川地震，他曾9天9夜救出12个村民，却没救回妻子，让他很自责。#映秀好人杨云青病逝#@一手Video L一手video的秒拍视频 ​,89,重庆
估计那天是汶川地震纪念日吧 2重庆 · 回兴街区 ​,89,重庆
//@四岁小狼YO:右边//@shuishuig://@阡陌_奇异果味的几维鸟 :美国小动作一向很多，汶川地震那会美国gps改变编码导致信号中断使得一架解放军参与救援的直升机坠毁全机组牺牲的事还记着呢，所以后来我国痛定思痛搞了北斗导航,89,重庆
//@墨白韆骥://@喵系神探:看的越多越明白美利坚不是什么灯塔。//@久遠寺Alice://:美国什么都要，要完了转头就过河拆桥，还有细菌战的数据//@阡陌_奇异果味的几维鸟:美国小动作一向很多，汶川地震那会美国gps改变编码导致信号中断使得一架解放军参与救援的直升机坠毁全机组牺牲的事还记着呢，所以后来我,89,北京
十年了 看到这些还是会泪流满面。不喜欢那些拿汶川地震开玩笑的段子，经历过所以明白这些生离死别有多让人心痛。,89,重庆
昨日份搞笑一位警察来给我们宣传消防安全知识，在提及一个汶川地震的校长后，问在场有没有家是四川汶川附近的，有个女生举手了，“地震时你在哪儿？”“我在学校”“那你当时打电话给你家人了么？”“没有，当时通讯都瘫痪了”“那你担心你父母怎么办？”“没有呀，我爸妈就在我身边！”全场爆笑，警察本想问出当时慌乱紧张的情绪，然后来突出那个校长仅用45秒疏散全校2000多名师生的厉害🙈🙈🙈 收起全文d,89,重庆
今天下午是这学期的最后一节课，莫名的认真起来。老师讲的病情观察及危重病人的管理。提到汶川地震时学校大四的学长学姐们去做志愿者，附属医院的医生们很厉害，怎么做心肺复苏...应该是在提到汶川地震的时候开始的自我反省吧，记得小时候的梦想就是长大以后成为军人或者医生护士。看见那些图片的时候突然发现自己越来越没有追求，以前仿佛是一腔热血励志要做出些什么，现在仿佛只是想着能够有固定工作能养活自己和家人就可以了。回想的瞬间突然觉得有些失望，在上大学以后就没有脚踏实地了，上课不认真，期末只是为了应付考试，这学期还挂科，挂科以后也没有很羞愧的自我反省，就觉得补考过了就行，偶尔会觉得学的知识都没多少在脑子里留下痕迹，有些虚度的感觉，但就想想而已，也不会想着去翻翻书去记一记。课间看微博，看见《人间世2》，想着老师课上的一些话，突然的觉得自己不应该是这样的，越来越安于现状，看着别人优秀，就羡慕一下在幻想一下自己也是如此，然后就没有然后了。想想最初的时候，想的可是要成为一名很优秀的能为社会做出贡献的人呀。所以2019年的第一个反省，真的好好学习自己的知识呀，要牢牢记住他们。而且老师说本科的时候是塑造一个人三观最重要的时候，要正能量要好好学习要超级超级认真呀。 收起全文d,89,其他
从来没有留恋过，今天特别留恋，过去的2018有惊无险。古为今用天人合一，世界让特没普搜刮个遍，中国就是不答应：“人不犯我我不犯人，人若犯我，我必犯人”。         走向新时代，振兴中华梦，天都随人意。河南1975年受台风影响，承受洪涝灾害，说这是唐山大地震前兆，谁都不信，这是哪跟哪的事？那你再追溯汶川地震，上一年的台风；再追溯于田、尼泊尔地震上一年台风，追溯尼伯特台风，地震就发生九寨沟无人区。去年“天鸽”台风地震，让今年洪涝冲跑了。这就是自然灾害有惊无险，所以值得留恋安居乐业、人民健康幸福，我愿留住2018。新的2019年到来，欢迎新的挑战，上天两次留给人类机会，把还没准备好防御，就地震到无人区；把没准备好的防御地震，又让洪涝把地震冲跑掉。世上流传这句话：“有再一再二，没有再三、再四”。         研究板块这群人，今天遇到了叶公好龙，结束了盲人摸象岁月。现在是认识、清醒期，还没进入候风地震机理状态。今年的“山竹”地震，能得到应急预防、预报预案吗？        利害了，华夏传统文化，解开了世界之迷。候风地震机理，解剖建筑物，抗震结构能防御候风吗？还得靠传统文化“铁布衫、金钟罩”！ L震公常平的秒拍视频 收起全文d,89,内蒙古
我免费围观了 @Ponyyoung 的回答，问题价值 32.88 元，快来一起免费围观~ O微博问答 ​,90,江苏
大约在十年前写的忽然逼哥说是写给汶川地震的 ​,90,山东
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】,90,内蒙古
//@徐天宁小组长:如果不是因为汶川地震救灾初期军政系统的指挥处理混乱而导致他悲哀急躁愤怒忧虑，继而只能以酒解忧，他原本可以工作生活得长久一些……斯人已去，惋惜缅怀。,90,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】,89,内蒙古
//@灵超DIDI:风云挡不住阳光，生命永远坚强，汶川地震十周年，铭记伤痛，不断前行。//@BC221:十年，难以忘怀的悲痛，令人铭记的时间，生命存在奇迹，人间温情永存,89,内蒙古
他们死了我们受罪 网民发涉汶川地震言论被拘 O他们死了我们受罪 网民发涉汶川地震言论被拘 ​,89,内蒙古
【#映秀好人病逝#：汶川地震时奋战9天9夜救12人的他，走了......】1月4日下午，“映秀好人”杨云青在汶川家中突发疾病去世，享年68岁。2008年汶川地震，杨云青开着吊车配合消防营救，在废墟上奋战9天9夜救出12人，被誉为“映秀好人”。 妻子称，虽然杨哥已经离开，但他的公益精神将继续传承下去。 L新京报我们视频的秒拍视频 收起全文d,89,内蒙古
“映秀好人”—杨云青2008年汶川地震，杨云青开吊车在废墟上九天九夜救出十余个人，被称“映秀好人”。1月4日，杨云青因病在家中去世，享年68岁。好人上天堂！ ​,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】@内蒙古反邪教,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】@内蒙古反邪教,89,内蒙古
【送别！曾在汶川地震中救出12人的他，走了……】1月4日，“映秀好人”杨云青突发疾病去世，享年68岁。2008年5月12日汶川地震时，他曾在9天9夜时间里救出12人，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。”L中青网新闻中心的秒拍视频 ​​​,89,内蒙古
【送别！曾在汶川地震中救出12人的他，走了……】,89,内蒙古
【68岁“映秀好人”杨云青病逝：地震时曾9天9夜救了12人，却没救回自己的妻子】1月4日傍晚，“映秀好人”杨云青突发疾病过世，享年68岁。2008年5月12日汶川地震时，他曾在9天9夜时间里救出12个村民，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。” @中青网新闻中心L中青网新闻中心的秒拍视频 收起全文d,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】1@内蒙古反邪教,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】@内蒙古反邪教:,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】@内蒙古反邪教,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】@内蒙古反邪教,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】1月4日傍晚，“映秀好人”杨云青在映秀镇的家中突发脑梗逝世，享年68岁。2008年5•12汶川地震时，他曾在9天9夜时间里救出12人，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。” @中青网新闻中心  L中青网新闻中心的秒拍视频 收起全文d,89,内蒙古
【#映秀好人杨云青病逝#   汶川地震时他救出12人却没能救出妻子】1月4日傍晚，“映秀好人”杨云青在映秀镇的家中突发脑梗逝世，享年68岁。2008年5•12汶川地震时，他曾在9天9夜时间里救出12人，却没能救回自己的妻子，这让他一直很自责。他常叮嘱被救出来的人：“平安是福。” @中青网新闻中心  L中青网新闻中心的秒拍视频 收起全文d,89,内蒙古
//@得一199407://@随缘随风9:汶川地震感动中国!计划生育感动世界!,89,河南
雪山的长夜|迟子建|汶川地震十年当你的眼睛适应了真正的黑暗后，你会发现黑暗本身也是一种明亮。仰望天上的星...O网页链接 ​,89,北京
//@心铐者:想起汶川地震的时候有乞丐捐钱。后来几个月后曝了红十字会的事。这个世界来讲，真的是好人和善良的人多。但是一个庞大的社会通过什么组织形式来管，真的很难,89,其他
昨天看了papi酱18年最后的放送，什么时候觉得自己不再年轻了，大概就是在我想打下自己2018年的年终总结的时候，到不是觉得自己不再年轻，而是从什么时候觉得自己在向成熟转变。2018年发生了很多事，比如说汶川地震已经十周年了，比如说改革开放四十年了，对于我来说2018有好也有坏，坏的比如亲人的去世，好的比如我收获了一些朋友九月开学重新分宿舍，从一个舒适圈走出来确实不容易，所幸，我没有丢失原来的的朋友，也融入了新的集体去年的跨年也是在宿舍，给一位舍友庆祝生日，大晚上补充了奶油和糖，还是美滋滋的，今年和老太阳一起看了电影，感觉也是开开心心哒年末发生了一点点的事情，希望也能一起度过好了，就这些吧，2019年，你好 收起全文d,89,内蒙古
#微博热门##我也是醉了，抖音都不上，粉丝要的来撩我，V 229699847#  课上，老师问小朋友们：“你们知道谁是英雄吗？”这时，小刚怯怯的站起来，小声的说：“我爸爸是英雄。”他一说完，大家都笑了，因为他们认为他爸爸怎么可能是英雄。老师也有点诧异，问小刚：“为什么呀？”“因为我妈妈说汶川地震? ​,90,江西
我免费围观了 @Ponyyoung 的回答，问题价值 32.88 元，快来一起免费围观~ O微博问答 ​,90,其他
分享自yingxinli《关于电影-灵魂的救赎观后感》 -       今天有机会观看了一部新的电影，名字叫（灵魂的救赎）， 是讲述一对中年夫妇在汶川地震中丧失了儿子之后的故事，他...  (来自 @头条博客)   O关于电影-灵魂的救赎观后感 ​,90,北京
转自知乎：大地震后有没有人趁乱去抢银行的？有的，我们隔壁村那一年有个坏人汶川地震那年坐了火车过去抢东西。后来，直接把骨灰寄回来了。真事。 ​,90,其他
#出彩河南故事汇# 【暖心！四川“女儿”一个求助电话 郑州“妈妈”找来一群人帮忙】朱素玲一行接完李小凤家人后的合影(左三朱素玲、右一李小凤)图片来自受访对象　　□大河报·大河客户端记者宁田甜　　李小凤，四川绵阳人，汶川地震幸存者。朱素玲，河南一名普通的志愿者。O暖心！四川“女儿”一个求助电话 郑州“妈妈”找来一群人帮忙 ​,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @晋相琬姐 @克福眺 @雪新盛凌,90,河北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @3蜡黄辱级GMX7 @m欢畅歉烟8P6D @d恬静朋鸽,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @丁合儿遥 @安泽豪僖华儒 @单羚壮,90,河北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @雨兽斌 @研鲍伯迪伦 @秋冰清栩,90,山东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @翼翼尧霏娇秀 @驰育瑾映沃博 @若民辉,90,天津
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @玉梅研 @健贡民杏 @舜偌愈钦,90,湖南
改革开放40年，新浪20年，汶川地震10年。都是一段时光的追溯和过往，就像李冰冰说的，她出道20年，和新浪同步出发。20年后的新浪独傲群雄，20年后的李冰冰获得了国际影响力冠军。时间永远是最好的证明 ​,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @景薏童 @颜康华利镇 @岚清宙施,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @何苗淼慧斗 @Lisa珰珰珂 @Jessie暮暮钧牡,90,河南
【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。#你不了解的河南#L一手video的秒拍视频 收起全文d,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @吥説拜拜琅贤磊 @汗血宝马琼蕾轮 @早起患者倪溢彬,90,河南
转：汶川地震救援，老大爷看战士们又累又饿，拿出来吃的给大家。我只想说军人必须优先！ L奥巴属马的微博视频 ​,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @恐慌愉快范例 @思念欢腾_41782 @思想干裂兴衰,90,山东
这是网易数学，当年汶川地震时推出的，张教授啥时候学会的？ ​,90,河北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @唯唯小闹诺 @狠嗳昵的世界晖 @勤劳的霍枫峰,90,山东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @ChristieChiang菲 @Anne蟹子熹 @野蛮露孟,90,山东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @洪灶溢应焙 @时亭图 @思望澄美予,90,湖北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @拝美靓若 @JL00盼 @陈旭日记昌,90,山东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @小妖妖是朵奇女子矗 @liruiyi牡谚甫 @用户5938823302,90,安徽
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @秀美静微鲜花 @解释佩服_79236 @兴衰多音_16040,90,湖北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @氵日比蛋染篱菁 @武华北珐玫 @用户5938933449,90,河北
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @Yagami_夜神小磊丶兵达 @PS王飞伟讯义 @singanushiga知沃惠,90,山东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @PXNguyen亮 @朵苏cici静票榕 @曉絢Amy延才翘,90,广东
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @反正生死羽翼 @善恶思怀哀 @佩服耽恋单位真,90,河南
该片根据李西闽的小说《救赎》改编而成，讲述了一个关于汶川地震中失去孩子的家庭如何走出心理困境的故事，温情感人，又很有励志色彩！希望能获得赠票！ @买啦网宜 @莹莹2032062557兴 @皐月五日义,90,江苏
【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。#你不了解的河南# L河南头条儿的秒拍视频 收起全文d,90,河南
#微博热门##我也是醉了，抖音都不上，粉丝要的来撩我，V 229699847#  课上，老师问小朋友们：“你们知道谁是英雄吗？”这时，小刚怯怯的站起来，小声的说：“我爸爸是英雄。”他一说完，大家都笑了，因为他们认为他爸爸怎么可能是英雄。老师也有点诧异，问小刚：“为什么呀？”“因为我妈妈说汶川地震? ​,90,河南
#郑州身边事##郑州热点集##郑州爆料#【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。  ​#百城过大年# L一手video的秒拍视频 收起全文d,90,河南
#郑州话题# 【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动 L郑州传媒的微博视频 收起全文d,90,河南
【南阳励志哥来啦！5岁时被父亲踹成瘫痪，残疾小伙靠手机贴膜6年终于买房，他不怨恨父亲反而觉得照顾他是责任】河南南阳小伙夏西伟以三轮车为腿、贴膜为生。5岁那年，父亲又一次喝醉酒和母亲吵架之后，一脚踹在他的后腰上，造成高位截瘫。22岁那年，夏西伟前往南阳乞讨。2008年汶川地震，他将自己白天乞讨得来的30块钱捐给灾区人民。并自此下定决心，不再靠乞讨为生，要用双手讨回生活的尊严。此后，夏西伟先后从事过卖气球、卖CD、摆摊等各种小生意，最终选择贴膜。现在，他每天都在广场上贴膜，一张10块钱，生意好的时候一个月能赚3000多元。2014年，夏西伟用自己六年来贴膜攒下的钱在南阳城区买了一套住宅，终于有了自己的立身之地。夏西伟表示，自己已经原谅了父亲。“现在父亲是我唯一的亲人，也是我最重要的人。他现在也老了，照顾他是我的责任。” L媒体人张晓磊的微博视频 收起全文d,90,河南
#郑州爆料# 【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。#百城过大年#  L一手video的秒拍视频 收起全文d,90,河南
【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。L一手video的秒拍视频 收起全文d,90,河南
#郑州爆料#【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。 ​#百城过大年# LBeauty郑州的微博视频 收起全文d,90,河南
#郑州爆料#【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。  ​#百城过大年# L一手video的秒拍视频 收起全文d,90,河南
【因汶川地震结为“母女”，10年后“女儿”在郑州遇车祸，“妈妈”叫来一群人帮忙】李小凤是四川绵阳人，1月3日一家六口从山东开车回老家时遭遇车祸，车辆损坏被拖走。李小凤向住在郑州的朱素玲求助，两人在汶川地震中结识。朱素玲立即发动其他志愿者一起帮忙，让李小凤一家很感动。#你不了解的河南# L一手video的秒拍视频 收起全文d,90,河南
觉醒66汶川地震的时候，看到战士们又累又饿，大爷跪求收下。太感动了 L中国正能量的秒拍视频 ​,90,新疆
【三十九画生……临山居临风画】致汶川地震中失去的女友：对不起，我要和别人结婚了  O网页链接 （使用@美篇 App创作） ​,90,内蒙古
#微博热门##我也是醉了，抖音都不上，粉丝要的来撩我，V 229699847#  课上，老师问小朋友们：“你们知道谁是英雄吗？”这时，小刚怯怯的站起来，小声的说：“我爸爸是英雄。”他一说完，大家都笑了，因为他们认为他爸爸怎么可能是英雄。老师也有点诧异，问小刚：“为什么呀？”“因为我妈妈说汶川地震? ​,90,江西
汶川地震600多亿捐款501亿去向不明，当时你捐款了吗？ ​,90,山西
电影讲述了一个关于汶川地震中失去孩子的家庭，如何走出心理困境的故事。灵魂需要救赎。,89,海外
#微博热门##我也是醉了，抖音都不上，粉丝要的来撩我，V 229699847#  课上，老师问小朋友们：“你们知道谁是英雄吗？”这时，小刚怯怯的站起来，小声的说：“我爸爸是英雄。”他一说完，大家都笑了，因为他们认为他爸爸怎么可能是英雄。老师也有点诧异，问小刚：“为什么呀？”“因为我妈妈说汶川地震? ​,89,广东
因为周杰伦汶川地震捐了几千万呢，可以搜一下512百度百科，这是当时捐钱和演唱会募捐最多的一位艺人。之所以喜欢他，有说不清的原因,89,河南
我免费围观了 @王小东 的回答，问题价值 81.00 元，快来一起免费围观~ O微博问答 ​,89,河南
汶川地震告诉我们不能午睡……雅安地震告诉我们不能懒睡、唐山地震告诉我们不能早睡，三个地震告诉我们不能裸睡 ​,89,北京
这是网易数学，当年汶川地震时推出的，张教授啥时候学会的？ ​,89,山东
蔡徐坤 师父曾经跟大家讲过，虎年新年一过有很多问题。 为什么？这就叫天时。天时、地利、人和实际上就是讲 的天地人。老虎的图腾是非常凶的，所以很多属虎的男 人和女人命根都很硬。虎年人类会有很多麻烦。师父前 几次课已经讲过这些问题了。但是我们人要在恶环境中 忍耐，要好好修啊。天时不管人的因素继续向前走，当 轮回到一个好的年份的时候，大家都开开心心；轮到一 个不好的年份，大家都不开心。很多人在节目中问师 父：“卢台长，住在一个倒霉的地方，每个人都倒霉 吗？”基本上是这样。“那么同样生肖的人，他们是不 是有同样的命运啊？”基本上是，只不过有百分比的问 题。四川汶川地震几十万人死了，但也有很多幸运的人 存活下来了，就在这个倒霉的地方。同样是各种生肖的 人，你去看看，很多属相不好的人命就比较苦一些。这 是没有办法的事情。虽然现在医学先进了，不想生属相 不好的孩子可以剖腹产，还可以挑时间。你们以为可以 改变他的整体命运吗？实际上就算是剖腹产提前生出改 变了属相，但这个人还是比较苦命。这里面有时辰问 题，也有灵性过去的罪业问题，台长只是举个例子。你 们要好好修啊。 收起全文d,89,河南
师父曾经跟大家讲过，虎年新年一过有很多问题。 为什么？这就叫天时。天时、地利、人和实际上就是讲 的天地人。老虎的图腾是非常凶的，所以很多属虎的男 人和女人命根都很硬。虎年人类会有很多麻烦。师父前 几次课已经讲过这些问题了。但是我们人要在恶环境中 忍耐，要好好修啊。天时不管人的因素继续向前走，当 轮回到一个好的年份的时候，大家都开开心心；轮到一 个不好的年份，大家都不开心。很多人在节目中问师 父：“卢台长，住在一个倒霉的地方，每个人都倒霉 吗？”基本上是这样。“那么同样生肖的人，他们是不 是有同样的命运啊？”基本上是，只不过有百分比的问 题。四川汶川地震几十万人死了，但也有很多幸运的人 存活下来了，就在这个倒霉的地方。同样是各种生肖的 人，你去看看，很多属相不好的人命就比较苦一些。这 是没有办法的事情。虽然现在医学先进了，不想生属相 不好的孩子可以剖腹产，还可以挑时间。你们以为可以 改变他的整体命运吗？实际上就算是剖腹产提前生出改 变了属相，但这个人还是比较苦命。这里面有时辰问 题，也有灵性过去的罪业问题，台长只是举个例子。你 们要好好修啊。 收起全文d,89,河南
